2022-09-01 16:42:19.8481||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting |url: |action:  

2022-09-01 17:17:46.5345||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5345||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5345||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'TeacherListDetail' in controller 'Teacher'. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.PartialViewResultExecutor|Executing PartialViewResult, running view TeacherListDetail. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.PartialViewResultExecutor|The partial view path '/Views/Teacher/TeacherListDetail.cshtml' was found in 3.6451ms. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.PartialViewResultExecutor|Executed PartialViewResult - view TeacherListDetail executed in 5.9976ms. |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.TeacherController.TeacherListDetail (ScoreManager.WebApp) in 21.7487ms |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.TeacherController.TeacherListDetail (ScoreManager.WebApp)' |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:46.5573||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 POST http://localhost:16671/Teacher/TeacherListDetail application/x-www-form-urlencoded;+charset=UTF-8 33 - 200 - text/html;+charset=utf-8 23.7068ms |url: http://localhost/Teacher/TeacherListDetail|action: TeacherListDetail 

2022-09-01 17:17:47.8328||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Teacher/AddTeacher - - |url: http://localhost/Teacher/AddTeacher|action:  

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Teacher/AddTeacher does not match a supported file type |url: http://localhost/Teacher/AddTeacher|action:  

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Teacher/AddTeacher' |url: http://localhost/Teacher/AddTeacher|action:  

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.TeacherController.AddTeacher (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Teacher/AddTeacher' |url: http://localhost/Teacher/AddTeacher|action:  

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.TeacherController.AddTeacher (ScoreManager.WebApp)' |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.TeacherController.AddTeacher (ScoreManager.WebApp)' |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "AddTeacher", controller = "Teacher"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddTeacher() on controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp). |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp) |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8328||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp) |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8500||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'AddTeacher' in controller 'Teacher'. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8500||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executing ViewResult, running view AddTeacher. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8500||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|The view path '/Views/Teacher/AddTeacher.cshtml' was found in 2.2147ms. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8500||DEBUG|Microsoft.AspNetCore.Antiforgery.DefaultAntiforgery|An antiforgery cookie token was reused. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8500||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Teacher'. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8646||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view AddTeacher executed in 14.6542ms. |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8646||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.TeacherController.AddTeacher (ScoreManager.WebApp) in 29.7905ms |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8646||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.TeacherController.AddTeacher (ScoreManager.WebApp)' |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8646||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Teacher/AddTeacher - - - 200 - text/html;+charset=utf-8 33.5154ms |url: http://localhost/Teacher/AddTeacher|action: AddTeacher 

2022-09-01 17:17:47.8646||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-01 17:17:47.8935||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 22.6633ms |url: http://localhost/_vs/browserLink|action:  

2022-09-01 17:17:49.7706||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Student/StudentList - - |url: http://localhost/Student/StudentList|action:  

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Student/StudentList does not match a supported file type |url: http://localhost/Student/StudentList|action:  

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Student/StudentList' |url: http://localhost/Student/StudentList|action:  

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Student/StudentList' |url: http://localhost/Student/StudentList|action:  

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp)' |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp)' |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "StudentList", controller = "Student"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult StudentList() on controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp). |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'StudentList' in controller 'Student'. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executing ViewResult, running view StudentList. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|The view path '/Views/Student/StudentList.cshtml' was found in 1.9243ms. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7706||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view '_Layout' in controller 'Student'. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7841||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view StudentList executed in 10.8515ms. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7841||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp) in 11.3776ms |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7841||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp)' |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7841||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Student/StudentList - - - 200 - text/html;+charset=utf-8 14.9968ms |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-01 17:17:49.7841||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-01 17:17:49.8138||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 22.8394ms |url: http://localhost/_vs/browserLink|action:  

2022-09-01 17:17:49.8200||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Student/StudentListPageInfo?KeyWords= - - |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Student/StudentListPageInfo does not match a supported file type |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Student/StudentListPageInfo' |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Student/StudentListPageInfo' |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "StudentListPageInfo", controller = "Student"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult StudentListPageInfo(ScoreManager.Model.ViewParameters.TeacherListParameter) on controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp). |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' using the name '' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String' using the name 'KeyWords' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32' using the name 'PageIndex' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageIndex' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32' using the name 'PageSize' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageSize' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder|Done attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8200||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.SystemTextJsonResultExecutor|Executing JsonResult, writing value of type '<>f__AnonymousType0`2[[System.Int32, System.Private.CoreLib, Version=5.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.Int32, System.Private.CoreLib, Version=5.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp) in 12.8203ms |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Student/StudentListPageInfo?KeyWords= - - - 200 - application/json;+charset=utf-8 15.8595ms |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 POST http://localhost:16671/Student/StudentListDetail application/x-www-form-urlencoded;+charset=UTF-8 33 |url: http://localhost/Student/StudentListDetail|action:  

2022-09-01 17:17:49.8351||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|POST requests are not supported |url: http://localhost/Student/StudentListDetail|action:  

2022-09-01 17:17:49.8351||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Student/StudentListDetail' |url: http://localhost/Student/StudentListDetail|action:  

2022-09-01 17:17:49.8351||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListDetail (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Student/StudentListDetail' |url: http://localhost/Student/StudentListDetail|action:  

2022-09-01 17:17:49.8351||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListDetail (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListDetail|action: StudentListDetail 

2022-09-01 17:17:49.8351||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Student/StudentListDetail|action: StudentListDetail 

2022-09-01 17:17:49.8351||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Student/StudentListDetail|action: StudentListDetail 

